episode,reward,length,epsilon
635,-436.3072604712151,107,0.036395444072287356
636,-291.4739620103097,135,0.03637724635025121
637,-73.83079131525449,131,0.03635905772707609
638,-373.2759003292005,183,0.03634087819821255
639,-350.68957353476003,111,0.03632270775911345
640,-202.7445539805155,146,0.036304546405233895
641,-10.46028911941012,120,0.03628639413203128
642,-96.55434600982656,141,0.03626825093496527
643,-347.75836335252194,125,0.03625011680949779
644,-282.98697523539744,246,0.03623199175109304
645,-338.28270026529833,116,0.03621387575521749
646,-165.94961850689998,173,0.036195768817339886
647,-292.76112966817317,104,0.03617767093293122
648,-55.46624901818233,87,0.036159582097464754
649,-260.6299872051867,124,0.03614150230641602
650,-187.01760393977295,121,0.03612343155526282
651,-350.83402175117635,115,0.03610536983948519
652,-161.40433164930846,224,0.036087317154565444
653,-78.14524535911656,143,0.036069273495988166
654,-220.36365649534463,109,0.03605123885924017
655,-101.93609718171464,173,0.036033213239810555
656,-472.95516792313265,140,0.03601519663319065
657,-409.66701954868773,117,0.03599718903487406
658,-89.85876422443059,172,0.03597919044035663
659,-218.3705314908132,115,0.03596120084513645
660,-77.56619123568149,129,0.035943220244713886
661,-106.22408604980413,138,0.03592524863459153
662,-360.05196221974666,107,0.035907286010274236
663,-273.5935880187702,172,0.0358893323672691
664,-377.72444384877133,122,0.035871387701085465
665,-77.92504935054626,127,0.03585345200723492
666,-582.253058319621,197,0.03583552528123131
667,-149.60190514235572,195,0.03581760751859069
668,-27.877580462761912,106,0.0357996987148314
669,-365.055258298289,112,0.03578179886547399
670,-282.71576564234056,139,0.03576390796604125
671,-396.61941799818686,197,0.03574602601205823
672,-215.6314106813629,128,0.0357281529990522
673,-148.99379409589739,180,0.03571028892255268
674,5.587327229984453,146,0.035692433778091406
675,-71.65929536478049,99,0.03567458756120236
676,-203.31574176795078,140,0.035656750267421766
677,-310.9846867472239,130,0.03563892189228806
678,-162.02577184583413,250,0.035621102431341915
679,-520.5318059003614,113,0.035603291880126245
680,-362.662498642301,108,0.03558549023418618
681,-59.26772219836223,183,0.03556769748906909
682,-305.6452732086216,207,0.03554991364032456
683,-245.00200771699983,100,0.0355321386835044
684,-323.3610816690443,122,0.03551437261416265
685,-444.4474278654271,230,0.035496615427855566
686,-154.5088654004917,84,0.03547886712014164
687,-99.96747386183958,142,0.03546112768658157
688,-83.99264358957919,146,0.03544339712273828
689,-53.89230815078361,129,0.03542567542417691
690,-231.33450062920446,139,0.03540796258646483
691,-56.698954986764505,147,0.0353902586051716
692,-246.7427348079969,109,0.03537256347586902
693,-147.0231464315259,161,0.035354877194131086
694,-58.320399311616995,131,0.035337199755534024
695,-464.4639458700574,113,0.03531953115565626
696,-64.71692223333933,120,0.03530187139007843
697,-212.88736901313075,111,0.0352842204543834
698,-404.1269490284093,101,0.03526657834415621
699,-365.3568983540548,167,0.03524894505498413
700,-151.14152906360027,147,0.03523132058245664
701,-255.62894303941079,127,0.03521370492216542
702,-228.44964730192754,110,0.035196098069704335
703,-58.17040193132187,153,0.03517850002066948
704,-185.47882997223948,133,0.03516091077065915
705,-442.4585176907481,159,0.03514333031527382
706,-246.1127786219133,138,0.03512575865011618
707,-210.89811054932596,133,0.03510819577079113
708,-167.76325959992096,142,0.03509064167290574
709,-89.46276596701458,124,0.03507309635206929
710,-136.27491624345038,131,0.03505555980389326
711,-307.8446266379335,196,0.03503803202399131
712,-96.8283049901167,155,0.03502051300797932
713,-134.00629626502064,193,0.03500300275147533
714,-295.0074090683037,119,0.034985501250099596
715,-280.7090494320187,114,0.03496800849947455
716,-290.67711994324975,115,0.03495052449522481
717,-251.35240338758436,138,0.0349330492329772
718,-84.04535985576523,148,0.03491558270836071
719,-252.87326121337864,119,0.034898124917006536
720,-351.56216260648534,197,0.034880675854548036
721,-112.06127354794106,165,0.034863235516620766
722,-86.02304741800712,113,0.03484580389886246
723,-111.88566937225542,209,0.03482838099691303
724,-95.54154939586026,92,0.03481096680641457
725,-82.83677800539063,80,0.03479356132301137
726,-219.30948226309658,149,0.034776164542349865
727,-111.36518906429573,150,0.03475877646007869
728,-404.15380336653976,116,0.03474139707184865
729,-88.48089009735523,161,0.03472402637331273
730,-166.40707177172186,122,0.03470666436012608
731,-42.70116197437409,200,0.03468931102794602
732,-69.8633564887593,84,0.03467196637243205
733,-93.97877836459132,210,0.034654630389245836
734,-240.77017155421456,138,0.03463730307405122
735,-229.89024054667962,129,0.0346199844225142
736,-405.82506652264357,116,0.03460267443030294
737,-132.90543658200033,216,0.03458537309308779
738,-89.67187520855934,138,0.034568080406541246
739,-342.17605929640433,122,0.034550796366337976
740,-132.45409188476262,82,0.03453352096815481
741,-453.21404658095537,116,0.03451625420767074
742,-135.240400423272,125,0.034498996080566904
743,-98.60317705992887,147,0.034481746582526625
744,-279.8076994043182,118,0.034464505709235364
745,-195.04645330164766,202,0.034447273456380746
746,-61.96954971219762,126,0.03443004981965256
747,-126.97341268974996,105,0.03441283479474273
748,-39.32901748370257,92,0.03439562837734536
749,-157.06382342261185,155,0.03437843056315669
750,-272.01509829609233,174,0.03436124134787511
751,-129.63596614258338,134,0.03434406072720118
752,-325.26598236341647,139,0.03432688869683758
753,-47.60712090816364,113,0.03430972525248916
754,-22.694023267108747,162,0.03429257038986292
755,-73.22517508978152,149,0.03427542410466799
756,-359.87462696367646,120,0.034258286392615654
757,-156.94212802954308,119,0.03424115724941935
758,-118.53844799765139,97,0.03422403667079464
759,-148.8287864892249,146,0.034206924652459246
760,-109.38071907300268,133,0.034189821190133016
761,-334.9626063479299,124,0.03417272627953795
762,-396.8861015141643,109,0.03415563991639818
763,-164.79049815522924,155,0.034138562096439985
764,-251.176238714131,148,0.034121492815391764
765,-102.18970930181929,231,0.03410443206898407
766,-113.11069880848194,133,0.03408737985294958
767,-448.140690617405,184,0.03407033616302311
768,-60.47490685262818,168,0.034053300994941596
769,-247.61110022818045,128,0.034036274344444124
770,-367.93482948660005,122,0.034019256207271906
771,-194.73005661735718,123,0.03400224657916827
772,-220.25477934711665,107,0.033985245455878686
773,-70.53099525967531,138,0.03396825283315075
774,22.896253807858344,199,0.03395126870673417
775,-238.2768281908896,140,0.03393429307238081
776,-308.84720944378944,213,0.03391732592584462
777,-108.31233151274989,119,0.0339003672628817
778,-373.0835014791604,92,0.033883417079250265
779,-158.756435279173,120,0.03386647537071064
780,-90.66873266291488,174,0.03384954213302529
781,-270.3721099473206,246,0.03383261736195878
782,-414.17161084885174,106,0.0338157010532778
783,-112.88256104356688,220,0.033798793202751164
784,-438.62562958008914,171,0.03378189380614979
785,-248.65704263979157,150,0.03376500285924672
786,-239.25870814504492,207,0.033748120357817095
787,-303.6086837260963,207,0.03373124629763819
788,-337.4294021220288,247,0.033714380674489376
789,-82.64415887297258,121,0.033697523484152135
790,-383.31640405289687,133,0.03368067472241006
791,-233.29243469342362,132,0.03366383438504886
792,-468.2725632458727,108,0.03364700246785633
793,-263.6894854711134,167,0.033630178966622404
794,-546.1046069504953,95,0.0336133638771391
795,-58.07644574706792,145,0.03359655719520053
796,-111.5756592056015,234,0.03357975891660293
797,-80.10163951153767,90,0.033562969037144626
798,-185.75613351080912,148,0.033546187552626054
799,-198.56759909595365,127,0.03352941445884974
800,-195.42479784161736,124,0.03351264975162032
801,-78.67853709582374,132,0.033495893426744514
802,-113.27477177880345,122,0.03347914548003114
803,-16.804340344311413,172,0.033462405907291125
804,-120.70714454632277,205,0.03344567470433748
805,-416.7115916926736,182,0.033428951866985315
806,-221.60612851466706,167,0.03341223739105183
807,-222.2368628361648,302,0.0333955312723563
808,-52.791816250276696,190,0.03337883350672013
809,-426.14853298829235,201,0.033362144089966767
810,-253.76208935455304,115,0.03334546301792179
811,-61.70770009276238,121,0.03332879028641283
812,-334.18819954568016,113,0.033312125891269626
813,-404.9318100950134,103,0.033295469828323994
814,6.844911250810895,143,0.033278822093409835
815,-374.3566099763261,90,0.03326218268236313
816,-45.699242884735426,163,0.03324555159102195
817,-43.81482901833462,271,0.03322892881522644
818,-16.07851226117458,178,0.033212314350818825
819,-160.94279528141527,138,0.03319570819364342
820,-134.29465981938407,126,0.0331791103395466
821,-99.0566418911228,164,0.03316252078437683
822,-324.36629356152326,111,0.03314593952398464
823,-111.34707623662082,134,0.03312936655422265
824,-224.33632058424456,123,0.033112801870945535
825,-153.8412725292504,198,0.03309624547001006
826,-131.07825245550947,117,0.03307969734727506
827,-107.6815055236099,128,0.03306315749860143
828,-226.8853950511034,158,0.03304662591985213
829,-115.6707373892431,136,0.0330301026068922
830,-225.44470161990608,174,0.03301358755558876
831,-237.15172380071436,209,0.03299708076181097
832,-203.11782675438678,152,0.03298058222143006
833,-497.23763397359926,170,0.03296409193031935
834,-160.41924969661343,120,0.03294760988435419
835,-237.3178708665254,186,0.03293113607941201
836,-482.83298871200805,111,0.032914670511372306
837,-406.4056931415393,118,0.032898213176116624
838,-395.37801471000233,161,0.032881764069528564
839,-425.1454953300811,113,0.0328653231874938
840,-82.31070189974464,85,0.03284889052590006
841,-121.93831804112936,133,0.03283246608063711
842,-219.54054163485594,166,0.0328160498475968
843,-506.466730775858,126,0.032799641822673004
844,-55.315625093933505,213,0.03278324200176167
845,-197.84831299002462,253,0.03276685038076079
846,-159.21647727413176,113,0.03275046695557041
847,-297.1174971066186,132,0.03273409172209263
848,-238.11761979332348,97,0.03271772467623158
849,-271.50998467992514,97,0.03270136581389347
850,-374.7728223143054,101,0.032685015130986525
851,-133.3270086664237,141,0.03266867262342103
852,-482.2142303025234,104,0.032652338287109325
853,-93.56230283068159,159,0.032636012117965775
854,-145.89100301872384,172,0.032619694111906794
855,-302.1681566921167,128,0.03260338426485084
856,-99.93601111864726,213,0.03258708257271842
857,-50.26243877045349,159,0.03257078903143206
858,-397.94316347327725,224,0.032554503636916345
859,-80.55174204987858,160,0.03253822638509789
860,-317.2537698990398,133,0.03252195727190534
861,-118.88858752740022,197,0.03250569629326939
862,-236.04558441786847,155,0.03248944344512276
863,-139.6036126094857,102,0.032473198723400196
864,-128.22901674987014,152,0.0324569621240385
865,-19.960637582325035,137,0.032440733642976484
866,-222.9907092233109,172,0.032424513276155
867,-199.16385067486584,159,0.03240830101951692
868,10.57164899671021,173,0.03239209686900717
869,-65.46563301418058,161,0.032375900820572664
870,-80.91899207278807,146,0.03235971287016238
871,-260.12211351448275,171,0.0323435330137273
872,-41.97489172331619,140,0.03232736124722044
873,-330.45457538799064,215,0.03231119756659683
874,-253.88381950603844,95,0.032295041967813534
875,-246.36171528936103,140,0.03227889444682963
876,-28.670769175816844,171,0.032262754999606215
877,-112.0073197673581,189,0.03224662362210642
878,-105.16404824340283,182,0.03223050031029537
879,-154.70699423049825,189,0.032214385060140224
880,-72.35278738416794,166,0.032198277867610155
881,-407.08586395539976,115,0.032182178728676354
882,-479.20855396874515,103,0.032166087639312016
883,-55.698234273128506,135,0.03215000459549236
884,-127.21568205308141,115,0.03213392959319462
885,-155.4394879786896,118,0.03211786262839802
886,-85.7208713885911,153,0.03210180369708382
887,-84.2778438582032,137,0.03208575279523528
888,-95.49062749228179,169,0.03206970991883767
889,-350.42829171699657,158,0.032053675063878254
890,-94.43702290873448,159,0.03203764822634632
891,-180.52999028703144,169,0.032021629402233145
892,-286.48739676413857,237,0.03200561858753203
893,-367.73267232687647,105,0.031989615778238265
894,-86.56301671358764,126,0.03197362097034915
895,-197.22740632342902,133,0.031957634159863975
896,-459.5127529741325,117,0.031941655342784044
897,-108.65498530536843,102,0.03192568451511266
898,-94.49293491363552,105,0.0319097216728551
899,-354.6162003547796,221,0.03189376681201867
900,-176.53454148411853,130,0.03187781992861266
901,-111.52784430150909,144,0.031861881018648355
902,-200.28588596704873,141,0.031845950078139035
903,-234.6617374439165,130,0.03183002710309997
904,-264.23934154899666,146,0.03181411208954842
905,-172.604917302126,118,0.03179820503350365
906,-263.0318472307175,113,0.031782305930986895
907,-45.67124237948238,181,0.031766414778021404
908,-199.56533775845116,118,0.031750531570632394
909,-123.12058651160571,107,0.03173465630484708
910,-296.96694945652723,193,0.031718788976694653
911,-402.96124655604814,171,0.03170292958220631
912,-218.710591818542,119,0.03168707811741521
913,-429.1574659875291,117,0.0316712345783565
914,-158.32738186571729,101,0.031655398961067324
915,6.455368932826147,232,0.03163957126158679
916,-144.0139217972736,162,0.031623751475956
917,-132.31275895144256,159,0.03160793960021802
918,-224.61294745254668,123,0.03159213563041791
919,-426.97545457350736,202,0.0315763395626027
920,-192.0426506028516,118,0.0315605513928214
921,-78.14784551657843,133,0.03154477111712499
922,-43.77385683147821,132,0.03152899873156643
923,-54.19449089190338,162,0.03151323423220065
924,-340.8910319986469,105,0.03149747761508455
925,20.29196563142959,179,0.03148172887627701
926,-249.29296518391033,162,0.03146598801183887
927,-261.8200860075024,140,0.031450255017832954
928,-325.4437908835948,99,0.03143452989032404
929,-122.66185237084662,135,0.03141881262537888
930,-257.17562848901906,198,0.03140310321906619
931,-211.2325029863152,174,0.03138740166745666
932,-305.01890383280215,136,0.03137170796662293
933,-132.95114675158192,220,0.031356022112639624
934,-148.9234191624482,155,0.0313403441015833
935,-347.80863100936244,103,0.03132467392953251
936,-219.88611867538165,197,0.03130901159256775
937,-336.34210595484365,107,0.031293357086771466
938,-80.15222214284896,142,0.031277710408228084
939,-292.75842935374783,143,0.03126207155302397
940,-118.88343170893833,122,0.03124644051724746
941,-196.44325006002913,142,0.031230817296988837
942,27.0292180521502,180,0.031215201888340344
943,-65.37787165082098,130,0.031199594287396177
944,-215.1171304786738,154,0.03118399449025248
945,-76.68298069739281,129,0.031168402493007355
946,-314.3636499767336,184,0.031152818291760854
947,-87.51135433091845,152,0.031137241882614974
948,-87.2830705130289,173,0.031121673261673668
949,-171.1444342948742,151,0.031106112425042833
950,-142.68531810461013,117,0.031090559368830314
951,-87.92879917759986,166,0.0310750140891459
952,-184.76110316751294,169,0.031059476582101328
953,-82.0115064997263,191,0.031043946843810278
954,-390.7587817341018,105,0.031028424870388375
955,-387.4733049915042,164,0.031012910657953183
956,-91.19249787681396,156,0.03099740420262421
957,-207.01409699358203,103,0.030981905500522898
958,-483.8715923954562,128,0.030966414547772637
959,-90.22342191430562,136,0.03095093134049875
960,-102.22478754367043,148,0.030935455874828505
961,-398.7556111238701,113,0.030919988146891092
962,-197.71533112250867,146,0.030904528152817648
963,-78.27866112780426,227,0.030889075888741242
964,-56.71104101114946,122,0.030873631350796873
965,-148.85877714453906,149,0.030858194535121477
966,-231.43064401699928,196,0.030842765437853917
967,-143.21362208964166,182,0.030827344055134993
968,-371.9141103598995,106,0.03081193038310743
969,-480.9897395524226,127,0.030796524417915878
970,-376.9053779724747,116,0.030781126155706922
971,108.61623522521465,1000,0.03076573559262907
972,-183.09938324371052,202,0.030750352724832758
973,-196.8173196511156,265,0.030734977548470342
974,-161.98306200135437,200,0.030719610059696107
975,-93.01376441857776,147,0.03070425025466626
976,-467.3298804984042,105,0.030688898129538927
977,-84.872112312456,151,0.03067355368047416
978,-159.92631593287365,189,0.030658216903633923
979,-373.5875652395447,112,0.030642887795182108
980,-313.6774660603178,200,0.030627566351284517
981,-358.5991633499081,115,0.030612252568108875
982,-219.59953687936377,148,0.030596946441824823
983,-111.72754890131039,175,0.030581647968603912
984,-186.9372011436463,167,0.030566357144619614
985,-165.45473878922542,155,0.030551073966047306
986,-135.46880501051385,132,0.030535798429064284
987,-139.98278140093115,153,0.03052053052984975
988,-148.8685880061447,149,0.030505270264584827
989,-183.31017636402728,116,0.030490017629452536
990,-515.7052678941453,106,0.030474772620637813
991,-121.05705449702005,178,0.030459535234327494
992,-210.5520373797439,136,0.03044430546671033
993,-177.6421685241511,254,0.03042908331397698
994,-350.1606426607508,176,0.030413868772319993
995,-94.25866611697715,137,0.030398661837933834
996,-326.93036523474126,203,0.030383462507014868
997,-224.14084500308016,210,0.03036827077576136
998,-316.80862514259854,187,0.03035308664037348
999,-448.8962234843711,100,0.030337910097053295
1000,-70.73088418784656,152,0.03032274114200477
1001,-312.2541314044205,169,0.03030757977143377
1002,-242.4067674260818,223,0.030292425981548052
1003,-164.05294450110955,141,0.03027727976855728
1004,-50.672829770605176,141,0.030262141128673006
1005,-268.0346255623425,193,0.030247010058108672
1006,38.28515679429108,173,0.03023188655307962
1007,-336.2862164749629,92,0.03021677060980308
1008,-383.71268021977215,198,0.03020166222449818
1009,-94.64608161130363,149,0.030186561393385932
1010,-237.24931501593338,96,0.03017146811268924
1011,-135.25068883533243,230,0.0301563823786329
1012,-276.10458068093675,168,0.030141304187443582
1013,-248.1903941281162,135,0.03012623353534986
1014,-107.4173882059669,234,0.030111170418582186
1015,-201.66770151687297,107,0.030096114833372895
1016,-467.4794814416211,97,0.03008106677595621
1017,9.512344278898155,149,0.030066026242568232
1018,-151.86223259944072,109,0.03005099322944695
1019,-51.91889952840105,149,0.030035967732832226
1020,-244.42049556063282,121,0.03002094974896581
1021,-282.20524444804323,208,0.03000593927409133
1022,-94.09634118433613,116,0.029990936304454284
1023,-49.860818336253914,233,0.02997594083630206
1024,18.561397696414772,153,0.02996095286588391
1025,-85.4163412314632,183,0.02994597238945097
1026,-54.33530581388259,105,0.029930999403256244
1027,-422.1418892064705,132,0.029916033903554618
1028,-206.94107531667186,151,0.029901075886602842
1029,-87.10266993279419,117,0.02988612534865954
1030,-71.40853931354596,136,0.029871182285985214
1031,-228.98484839506588,161,0.029856246694842225
1032,-216.01975012966793,167,0.029841318571494805
1033,-195.30596161367004,155,0.02982639791220906
1034,-257.2608496112173,137,0.029811484713252956
1035,-125.10291317868496,143,0.029796578970896333
1036,-459.3082309658793,103,0.029781680681410887
1037,-308.4318619027389,144,0.029766789841070184
1038,-221.47115566646195,170,0.02975190644614965
1039,-226.13270466917922,154,0.029737030492926576
1040,-104.5631192833707,151,0.029722161977680114
1041,-187.74576517046296,130,0.029707300896691276
1042,-170.20372587401556,143,0.029692447246242933
1043,-124.31540166654318,130,0.029677601022619814
1044,-114.9867325221392,213,0.029662762222108504
1045,-186.81464794892838,198,0.02964793084099745
1046,-155.77030661445352,150,0.029633106875576954
1047,-43.297972036146895,118,0.029618290322139168
1048,-346.53421486598677,105,0.0296034811769781
1049,-69.22297954802261,140,0.02958867943638961
1050,-353.0602786145067,149,0.02957388509667142
1051,-211.66550848425214,161,0.029559098154123085
1052,-182.7603708367753,138,0.029544318605046024
1053,-307.69500067137795,114,0.0295295464457435
1054,-254.70221150510505,132,0.02951478167252063
1055,-402.8255469051786,107,0.02950002428168437
1056,-164.98322933264183,174,0.02948527426954353
1057,-457.8996271641448,129,0.02947053163240876
1058,-205.1418510425874,150,0.029455796366592554
1059,-45.7206348224571,140,0.02944106846840926
1060,-116.40445520619383,163,0.02942634793417506
1061,-196.02102494857883,194,0.029411634760207972
1062,-99.5549924513536,140,0.02939692894282787
1063,-150.47154462621938,128,0.029382230478356457
1064,-317.4493364010382,113,0.02936753936311728
1065,-528.3100321014831,111,0.029352855593435725
1066,-535.5631652591326,113,0.02933817916563901
1067,-195.15141876943784,231,0.02932351007605619
1068,-112.8144547257524,122,0.029308848321018162
1069,-194.2292859122744,132,0.029294193896857654
1070,-52.5885396668848,151,0.029279546799909226
1071,-279.50007174627945,111,0.029264907026509274
1072,-187.5376156873986,127,0.029250274572996022
1073,-49.6995752889505,145,0.029235649435709526
1074,-109.74917692043836,111,0.029221031610991672
1075,-526.4272688505589,164,0.029206421095186178
1076,-143.23458435402898,131,0.029191817884638586
1077,-523.8822693399701,215,0.02917722197569627
1078,-214.67837741909233,221,0.029162633364708423
1079,-90.09050844408505,135,0.02914805204802607
1080,-158.79577866091108,91,0.029133478022002057
1081,-345.31100104615075,95,0.02911891128299106
1082,-250.51894890665733,185,0.029104351827349564
1083,-515.2300473336986,157,0.02908979965143589
1084,-102.36756699099921,289,0.029075254751610175
1085,-227.85690991689967,148,0.029060717124234373
1086,-193.05675588340205,178,0.029046186765672256
1087,-73.49900344741361,140,0.02903166367228942
1088,-278.1772628849469,172,0.029017147840453276
1089,-69.74869915258006,140,0.029002639266533053
1090,-286.12585708948404,318,0.02898813794689979
1091,-157.72056042397202,244,0.02897364387792634
1092,-114.59731989708736,137,0.028959157055987377
1093,-101.00636072082513,141,0.028944677477459387
1094,-77.20140430806828,147,0.028930205138720657
1095,-620.3098206520344,103,0.0289157400361513
1096,-68.59540140601614,139,0.028901282166133226
1097,-70.73119507512239,184,0.02888683152505016
1098,-332.06828530089444,163,0.028872388109287637
1099,-379.3195392672804,107,0.028857951915232993
1100,-352.2043890476666,87,0.02884352293927538
1101,-33.490180017121645,176,0.028829101177805745
1102,-504.2551120484915,159,0.028814686627216844
1103,-221.15980397453674,115,0.028800279283903236
1104,-376.5839765801984,118,0.028785879144261287
1105,24.34791422526807,180,0.028771486204689157
1106,-227.49640750946915,109,0.028757100461586815
1107,-284.4199669987705,104,0.028742721911356024
1108,-243.20030389995043,134,0.028728350550400347
1109,-343.6885351631584,193,0.028713986375125147
1110,-643.5717182302706,102,0.028699629381937587
1111,-156.05158768262947,179,0.02868527956724662
1112,-54.76864894842481,98,0.028670936927462996
1113,-127.78230607697238,241,0.028656601458999266
1114,-59.04230290593321,164,0.028642273158269768
1115,-229.70294123517394,161,0.028627952021690634
1116,-259.4852531197265,243,0.02861363804567979
1117,5.433612426852264,147,0.028599331226656952
1118,-175.65747713604472,157,0.028585031561043625
1119,-191.92749483800802,134,0.028570739045263104
1120,-99.67622771791957,223,0.028556453675740473
1121,-358.670727660975,212,0.028542175448902606
1122,-228.39632319657073,166,0.028527904361178157
1123,-122.87762693184766,186,0.02851364040899757
1124,-31.513370925472728,222,0.02849938358879307
1125,-238.0112509888477,108,0.028485133896998676
1126,-98.00200843871785,125,0.02847089133005018
1127,-481.2012520079512,114,0.028456655884385156
1128,-155.79999888200126,204,0.028442427556442964
1129,-279.04040369256705,114,0.028428206342664745
1130,13.056825491458767,194,0.028413992239493414
1131,-379.063336013698,225,0.02839978524337367
1132,-100.73649397226458,236,0.028385585350751984
1133,-81.29369755902265,125,0.02837139255807661
1134,-295.64728778741267,145,0.028357206861797574
1135,-357.98541874188845,214,0.028343028258366678
1136,-152.78417490335605,138,0.028328856744237498
1137,-255.43734611399,224,0.02831469231586538
1138,-214.29557902410664,111,0.028300534969707452
1139,-24.675490013627524,118,0.0282863847022226
1140,-131.12124878747687,133,0.028272241509871492
1141,-188.6571257738973,143,0.028258105389116557
1142,-353.15226234961506,105,0.028243976336422002
1143,-389.8637417995512,92,0.028229854348253793
1144,-247.22278399814869,124,0.028215739421079668
1145,-202.73718512787983,175,0.02820163155136913
1146,-69.73639240122205,146,0.028187530735593446
1147,-242.3181391540865,184,0.02817343697022565
1148,-160.21244863493783,173,0.028159350251740538
1149,-554.2776357710815,110,0.02814527057661467
1150,-475.1077004553649,98,0.028131197941326364
1151,82.47162398762866,1000,0.028117132342355702
1152,-89.92036824219535,142,0.028103073776184526
1153,-98.32999959097677,119,0.028089022239296435
1154,-143.77592983096494,126,0.028074977728176787
1155,-496.3427028815807,230,0.0280609402393127
1156,-62.74478905763176,129,0.028046909769193048
1157,-12.010544730586133,184,0.028032886314308454
1158,-295.164667124881,101,0.028018869871151302
1159,-332.6358895214808,165,0.02800486043621573
1160,-270.5847587285789,216,0.027990858005997623
1161,-83.73492402752643,135,0.027976862576994627
1162,-43.78059662559341,129,0.02796287414570613
1163,-326.8961515124855,141,0.02794889270863328
1164,-321.6155434691732,108,0.027934918262278965
1165,-70.70516357592425,117,0.027920950803147826
1166,-328.732281025386,97,0.027906990327746253
1167,-189.4073715828511,143,0.02789303683258238
1168,-137.2997526544113,213,0.02787909031416609
1169,-154.77738877244727,146,0.02786515076900901
1170,-201.99969402560447,149,0.02785121819362451
1171,-332.308322139167,111,0.0278372925845277
1172,-271.1931352731772,143,0.02782337393823544
1173,-157.84839942968767,177,0.027809462251266324
1174,-87.52716697764984,136,0.027795557520140693
1175,-387.85325483768946,230,0.027781659741380624
1176,-101.72318501905683,110,0.027767768911509935
1177,-413.9418087271347,99,0.02775388502705418
1178,-164.20140147907117,136,0.027740008084540656
1179,-153.28111848893428,138,0.027726138080498387
1180,-73.27490302383539,130,0.027712275011458138
1181,-365.3640798836484,222,0.02769841887395241
1182,-283.1642778787718,165,0.027684569664515435
1183,-234.40482602345634,219,0.02767072737968318
1184,-244.22570122730775,133,0.02765689201599334
1185,-86.72209269598022,118,0.027643063569985346
1186,-196.66468579891432,173,0.027629242038200354
1187,-64.90697661361806,111,0.027615427417181256
1188,-245.1671761269757,219,0.027601619703472666
1189,-234.12315042808484,132,0.02758781889362093
1190,-153.87394696508227,172,0.027574024984174123
1191,-292.9319562796144,124,0.027560237971682038
1192,-129.31793526186854,122,0.027546457852696198
1193,-70.20079210866169,83,0.02753268462376985
1194,-280.8134560827848,199,0.027518918281457968
1195,-82.26932175465619,174,0.02750515882231724
1196,-370.3436146931359,215,0.027491406242906084
1197,-417.66227869202754,107,0.02747766053978463
1198,-199.22086139603874,143,0.02746392170951474
1199,-286.7274628357965,239,0.027450189748659985
1200,-224.1677554047555,125,0.027436464653785655
1201,-124.7772974408798,140,0.027422746421458765
1202,-129.33973010244443,256,0.027409035048248036
1203,-255.20385503437072,164,0.02739533053072391
1204,-179.98921286760594,119,0.02738163286545855
1205,-53.88668826390484,172,0.027367942049025824
1206,-347.32286353345523,145,0.027354258078001313
1207,-161.76201827243545,186,0.027340580948962315
1208,-84.91657785842582,163,0.027326910658487837
1209,-483.7717777050572,110,0.027313247203158593
1210,-233.94593985489576,192,0.027299590579557016
1211,-585.747677253926,109,0.02728594078426724
1212,-222.52295468237486,103,0.027272297813875107
1213,-166.320054193004,91,0.02725866166496817
1214,-333.1593325728212,90,0.027245032334135687
1215,-392.3223407331574,109,0.02723140981796862
1216,-87.60634942868079,148,0.027217794113059638
1217,-292.82103541254844,147,0.02720418521600311
1218,-162.1228854052628,89,0.02719058312339511
1219,-457.32095162441436,214,0.027176987831833414
1220,-210.7971485788346,128,0.0271633993379175
1221,-212.6020084272182,227,0.027149817638248544
1222,-57.582221568309876,134,0.02713624272942942
1223,-336.2640648450568,128,0.02712267460806471
1224,-309.6820747031867,194,0.02710911327076068
1225,-256.2365039438272,166,0.0270955587141253
1226,-173.86069391084203,198,0.02708201093476824
1227,-315.54415481735896,209,0.027068469929300856
1228,-448.66177766558263,105,0.02705493569433621
1229,-260.70745415735496,144,0.027041408226489042
1230,-210.35537560033572,161,0.0270278875223758
1231,-106.29866140127403,142,0.027014373578614612
1232,-197.03158714174236,122,0.027000866391825307
1233,-85.80813091795063,141,0.026987365958629394
1234,-171.23594164696095,115,0.026973872275650082
1235,-452.6728906858157,137,0.02696038533951226
1236,-145.5766231985691,162,0.026946905146842504
1237,-55.54080328094325,135,0.026933431694269084
1238,-280.2989513253393,218,0.026919964978421952
1239,-190.77384529385444,133,0.026906504995932744
1240,-219.01507605240096,127,0.02689305174343478
1241,-213.84685005106815,105,0.026879605217563066
1242,-44.45298066483612,133,0.026866165414954287
1243,-239.37419840923855,181,0.02685273233224681
1244,-129.10534138689263,113,0.02683930596608069
1245,-198.22152321126111,120,0.02682588631309765
1246,-353.6207366411116,249,0.026812473369941102
1247,-160.46415784131665,128,0.02679906713325613
1248,-212.42576262451672,114,0.026785667599689506
1249,-231.4190662183228,109,0.026772274765889663
1250,-252.9767647554116,170,0.02675888862850672
1251,-309.5869479470772,264,0.026745509184192467
1252,-211.59723362562463,163,0.026732136429600373
1253,-330.2467777528418,134,0.026718770361385574
1254,-108.99902384893004,128,0.026705410976204883
1255,-372.9995627300103,101,0.026692058270716783
1256,-291.7966237622122,144,0.026678712241581425
1257,-232.66935445589283,136,0.026665372885460635
1258,-100.13706650734844,209,0.026652040199017905
1259,-201.02389617650698,101,0.0266387141789184
